Course,University,URL
"KINESIOLOGY, B.S. (CAPITAL)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/capital/kinesiology-bs/
"MANAGEMENT, B.S. (CAPITAL)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/capital/management-bs/
"MARKETING, B.S. (CAPITAL)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/capital/marketing-bs/
"MATHEMATICAL SCIENCES, B.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/capital/mathematical-sciences-bs/
"MECHANICAL ENGINEERING TECHNOLOGY, B.S. (CAPITAL)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/capital/mechanical-engineering-technology-bs/
"MECHANICAL ENGINEERING, B.S. (CAPITAL)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/capital/mechanical-engineering-bs/
"POLITICAL SCIENCE, B.A. (CAPITAL)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/capital/political-science-ba/
"PROJECT AND SUPPLY CHAIN MANAGEMENT, B.S. (CAPITAL)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/capital/project-supply-chain-management-bs/
"PSYCHOLOGY, B.S. (CAPITAL)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/capital/psychology-bs/
"PUBLIC POLICY, B.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/capital/public-policy-bs/
"SCIENCE, B.S. (CAPITAL)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/capital/science-bs/
"SECONDARY EDUCATION SOCIAL STUDIES, B.SOSC.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/capital/secondary-education-social-studies-bsosc/
"SECURITY AND RISK ANALYSIS, B.S. (CAPITAL)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/capital/security-risk-analysis-bs/
"SOCIOLOGY, B.S. (CAPITAL)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/capital/sociology-bs/
"STRUCTURAL DESIGN AND CONSTRUCTION ENGINEERING TECHNOLOGY, B.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/capital/structural-design-construction-engineering-technology-bs/
"BUSINESS ADMINISTRATION, A.S. (CAPITAL)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/capital/business-administration-as/
"CRIMINAL JUSTICE, A.S. (CAPITAL)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/capital/criminal-justice-as/
"LETTERS, ARTS, AND SCIENCES, A.A. (CAPITAL)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/capital/letters-arts-sciences-aa/
"AMERICAN STUDIES, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/capital/american-studies-minor/
"BUSINESS ADMINISTRATION, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/capital/business-administration-minor/
"COMMUNICATIONS, MINOR (CAPITAL)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/capital/communications-minor/
"COMPUTER SCIENCE, MINOR (CAPITAL)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/capital/computer-science-minor/
"HOMELAND SECURITY, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/capital/homeland-security-minor/
"HUMAN RESOURCE MANAGEMENT, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/capital/human-resource-management-minor/
"INFORMATION SCIENCES AND TECHNOLOGY FOR ACCOUNTING, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/capital/information-sciences-technology-accounting-minor/
"INFORMATION SCIENCES AND TECHNOLOGY/FINANCE, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/capital/information-sciences-technology-finance-minor/
"INTERNATIONAL BUSINESS ADMINISTRATION, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/capital/international-business-administration-minor/
"MATERIALS SCIENCE AND ENGINEERING, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/capital/materials-science-engineering-minor/
"MECHATRONICS TECHNOLOGY, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/capital/mechatronics-technology-minor/
"MECHATRONICS, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/capital/mechatronics-minor/
"WRITING, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/capital/writing-minor/
"ACCOUNTING, B.S. (BUSINESS)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/smeal-business/accounting-bs/
"CORPORATE INNOVATION AND ENTREPRENEURSHIP, B.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/smeal-business/corporate-innovation-entrepreneurship-bs/
"FINANCE, B.S. (BUSINESS)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/smeal-business/finance-bs/
"MANAGEMENT INFORMATION SYSTEMS, B.S. (BUSINESS)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/smeal-business/management-information-systems-bs/
"MANAGEMENT, B.S. (BUSINESS)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/smeal-business/management-bs/
"MARKETING, B.S. (BUSINESS)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/smeal-business/marketing-bs/
"RISK MANAGEMENT, B.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/smeal-business/risk-management-bs/
"SUPPLY CHAIN AND INFORMATION SYSTEMS, B.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/smeal-business/supply-chain-information-systems-bs/
"INFORMATION SYSTEMS MANAGEMENT, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/smeal-business/information-systems-management-minor/
"INTERNATIONAL BUSINESS, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/smeal-business/international-business-minor/
"LEGAL ENVIRONMENT OF BUSINESS, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/smeal-business/legal-environment-business-minor/
"SUPPLY CHAIN AND INFORMATION SCIENCES AND TECHNOLOGY, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/smeal-business/supply-chain-information-sciences-technology-minor/
"SUPPLY CHAIN AND INFORMATION SYSTEMS, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/smeal-business/supply-chain-information-systems-minor/
"CORPORATE CONTROL AND ANALYSIS, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/smeal-business/corporate-control-analysis-certificate/
"REAL ESTATE ANALYSIS AND DEVELOPMENT, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/smeal-business/real-estate-analysis-development-certificate/
"SMEAL COLLEGE BUSINESS FUNDAMENTALS, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/smeal-business/smeal-college-business-fundamentals-certificate/
"ADMINISTRATION OF JUSTICE, B.A.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/university-college/administration-justice-ba/
"ADMINISTRATION OF JUSTICE, B.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/university-college/administration-justice-bs/
"AMERICAN STUDIES, B.A. (UNIVERSITY COLLEGE)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/university-college/american-studies-ba/
"ARTS ADMINISTRATION, B.A. (UNIVERSITY COLLEGE)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/university-college/arts-administration-ba/
"BIOBEHAVIORAL HEALTH, B.S. (UNIVERSITY COLLEGE)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/university-college/biobehavioral-health-bs/
"BIOLOGY, B.S. (UNIVERSITY COLLEGE)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/university-college/biology-bs/
"BUSINESS, B.S. (UNIVERSITY COLLEGE)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/university-college/business-bs/
"COMMUNICATION ARTS AND SCIENCES, B.A. (UNIVERSITY COLLEGE)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/university-college/communication-arts-sciences-ba/
"COMMUNICATIONS, B.A. (UNIVERSITY COLLEGE)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/university-college/communications-ba/
"CORPORATE COMMUNICATION, B.A. (UNIVERSITY COLLEGE)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/university-college/corporate-communication-ba/
"ENGLISH, B.A. (UNIVERSITY COLLEGE)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/university-college/english-ba/
"HEALTH POLICY AND ADMINISTRATION, B.S. (UNIVERSITY COLLEGE)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/university-college/health-policy-administration-bs/
"HUMAN DEVELOPMENT AND FAMILY STUDIES, B.S. (UNIVERSITY COLLEGE)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/university-college/human-development-family-studies-bs/
"INFORMATION SCIENCES AND TECHNOLOGY, B.S. (UNIVERSITY COLLEGE)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/university-college/information-sciences-technology-bs/
"LETTERS, ARTS, AND SCIENCES, B.A. (UNIVERSITY COLLEGE)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/university-college/letters-arts-sciences-ba/
"PROJECT AND SUPPLY CHAIN MANAGEMENT, B.S. (UNIVERSITY COLLEGE)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/university-college/project-supply-chain-management-bs/
"PSYCHOLOGY, B.A. (UNIVERSITY COLLEGE)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/university-college/psychology-ba/
"PSYCHOLOGY, B.S. (UNIVERSITY COLLEGE)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/university-college/psychology-bs/
"REHABILITATION AND HUMAN SERVICES, B.S. (UNIVERSITY COLLEGE)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/university-college/rehabilitation-human-services-bs/
"SCIENCE, B.S. (UNIVERSITY COLLEGE)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/university-college/science-bs/
"BUSINESS ADMINISTRATION, A.S. (UNIVERSITY COLLEGE)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/university-college/business-administration-as/
"CRIMINAL JUSTICE, A.S. (UNIVERSITY COLLEGE)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/university-college/criminal-justice-as/
"HUMAN DEVELOPMENT AND FAMILY STUDIES, A.S. (UNIVERSITY COLLEGE)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/university-college/human-development-family-studies-as/
"INFORMATION SCIENCES AND TECHNOLOGY, A.S. (UNIVERSITY COLLEGE)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/university-college/information-sciences-technology-as/
"LETTERS, ARTS, AND SCIENCES, A.A. (UNIVERSITY COLLEGE)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/university-college/letters-arts-sciences-aa/
"MEDICAL LABORATORY TECHNOLOGY, A.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/university-college/medical-laboratory-technology-as/
"MINING TECHNOLOGY, A.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/university-college/mining-technology-as/
"OCCUPATIONAL THERAPY, A.S. (UNIVERSITY COLLEGE)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/university-college/occupational-therapy-as/
"PHYSICAL THERAPIST ASSISTANT, A.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/university-college/physical-therapist-assistant-as/
"RADIOLOGICAL SCIENCES, A.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/university-college/radiological-sciences-as/
"BUSINESS, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/university-college/business-minor/
"CORPORATE COMMUNICATION, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/university-college/corporate-communication-minor/
"NATURAL RESOURCES, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/university-college/natural-resources-minor/
"PEACE AND CONFLICT STUDIES, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/university-college/peace-conflict-studies-minor/
"AFRICANA STUDIES, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/university-college/africana-studies-certificate/
"CHEMICAL DEPENDENCY PREVENTION AND COUNSELING, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/university-college/chemical-dependency-prevention-counseling-certificate/
"DIVERSITY STUDIES, CERTIFICATE (UNIVERSITY COLLEGE)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/university-college/diversity-studies-certificate/
"FINANCIAL ACCOUNTING, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/university-college/financial-accounting-certificate/
"FOUNDATIONS OF BUSINESS, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/university-college/foundations-business-certificate/
"HEALTHCARE INFORMATICS, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/university-college/healthcare-informatics-certificate/
"INTERMEDIATE BUSINESS, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/university-college/intermediate-business-certificate/
"INTERNATIONAL STUDIES, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/university-college/international-studies-certificate/
"INTRODUCTION TO BUSINESS MANAGEMENT, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/university-college/introduction-business-management-certificate/
"INTRODUCTION TO CORPORATE COMMUNICATION, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/university-college/introduction-corporate-communication-certificate/
"INTRODUCTION TO REHABILITATION AND HUMAN SERVICES, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/university-college/introduction-to-rehabilitation-human-services-certificate/
"MANUFACTURING ENGINEERING TECHNOLOGY I, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/university-college/manufacturing-engineering-technology-i-certificate/
"MEDICAL SCIENCES, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/university-college/medical-sciences-certificate/
"MINING TECHNOLOGY, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/university-college/mining-technology-certificate/
"SPATIAL ANALYSIS AND ENGINEERING DESIGN PRINCIPLES, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/university-college/spatial-analysis-engineering-design-principles-certificate/
"SPORTS ADMINISTRATION, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/university-college/sports-administration-certificate/
"SUPPLY CHAIN MANAGEMENT, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/university-college/supply-chain-management-certificate/
"YOUTH DEVELOPMENT AND SOCIAL JUSTICE, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/university-college/youth-development-social-justice-certificate/
